hand_raise,resource_visits,announcement_views,discussion_posts,free_time,study_time,absences,final_grade,learning_style,total_actions,video_actions,audio_actions,text_actions,platform
,,,,,,,,,18636.0,40.0,4290.0,5638.0,mobile
,,,,,,,,,1212.0,0.0,152.0,427.0,mobile
,,,,,,,,,2914.0,88.0,743.0,909.0,mobile
,,,,,,,,,4882.0,2.0,191.0,3135.0,mobile
,,,,,,,,,175.0,0.0,66.0,56.0,mobile
,,,,,,,,,50.0,0.0,12.0,20.0,mobile
,,,,,,,,,569.0,16.0,18.0,191.0,mobile
,,,,,,,,,2654.0,6.0,189.0,1012.0,mobile
,,,,,,,,,1232.0,0.0,297.0,435.0,web
,,,,,,,,,21453.0,28.0,7307.0,8179.0,mobile
,,,,,,,,,31896.0,5412.0,5994.0,7590.0,mobile
,,,,,,,,,7008.0,108.0,186.0,2647.0,mobile
,,,,,,,,,1329.0,264.0,329.0,274.0,mobile
,,,,,,,,,21.0,10.0,0.0,0.0,web
,,,,,,,,,570.0,64.0,124.0,147.0,web
,,,,,,,,,99.0,0.0,8.0,47.0,mobile
,,,,,,,,,4007.0,6.0,964.0,906.0,mobile
,,,,,,,,,324.0,6.0,86.0,103.0,mobile
,,,,,,,,,5612.0,153.0,1487.0,1688.0,web
,,,,,,,,,2046.0,28.0,26.0,882.0,web
,,,,,,,,,10071.0,347.0,474.0,3717.0,web
,,,,,,,,,1902.0,129.0,566.0,570.0,web
,,,,,,,,,112.0,0.0,38.0,32.0,mobile
,,,,,,,,,152.0,10.0,18.0,51.0,mobile
,,,,,,,,,8301.0,14.0,1347.0,3040.0,mobile
,,,,,,,,,127.0,2.0,2.0,50.0,web
,,,,,,,,,1254.0,18.0,98.0,423.0,mobile
,,,,,,,,,83.0,0.0,41.0,19.0,web
,,,,,,,,,3327.0,69.0,798.0,867.0,web
,,,,,,,,,5524.0,318.0,1718.0,1463.0,mobile
,,,,,,,,,154.0,50.0,0.0,42.0,mobile
,,,,,,,,,35024.0,564.0,24733.0,4074.0,web
,,,,,,,,,11.0,0.0,0.0,6.0,mobile
,,,,,,,,,59.0,0.0,7.0,21.0,mobile
,,,,,,,,,598.0,22.0,235.0,177.0,mobile
,,,,,,,,,131.0,0.0,34.0,43.0,mobile
,,,,,,,,,6685.0,102.0,1115.0,2061.0,mobile
,,,,,,,,,586.0,52.0,92.0,179.0,mobile
,,,,,,,,,131.0,2.0,33.0,40.0,mobile
,,,,,,,,,665.0,6.0,158.0,161.0,mobile
,,,,,,,,,28.0,0.0,6.0,14.0,mobile
,,,,,,,,,33.0,0.0,2.0,20.0,web
,,,,,,,,,6333.0,88.0,1594.0,1746.0,mobile
,,,,,,,,,88.0,0.0,16.0,40.0,mobile
,,,,,,,,,2369.0,10.0,681.0,672.0,mobile
,,,,,,,,,6.0,0.0,2.0,2.0,web
,,,,,,,,,118.0,0.0,2.0,53.0,mobile
,,,,,,,,,877.0,2.0,46.0,330.0,mobile
,,,,,,,,,1356.0,36.0,0.0,414.0,mobile
,,,,,,,,,17283.0,718.0,6417.0,3736.0,mobile
,,,,,,,,,3862.0,228.0,680.0,1609.0,web
,,,,,,,,,18.0,0.0,0.0,12.0,web
,,,,,,,,,20.0,0.0,6.0,9.0,mobile
,,,,,,,,,34.0,0.0,0.0,18.0,web
,,,,,,,,,2331.0,4.0,824.0,637.0,mobile
,,,,,,,,,100.0,0.0,4.0,43.0,mobile
,,,,,,,,,1045.0,0.0,159.0,366.0,mobile
,,,,,,,,,15.0,0.0,0.0,6.0,web
,,,,,,,,,22790.0,463.0,4608.0,7056.0,web
,,,,,,,,,1824.0,4.0,669.0,485.0,mobile
,,,,,,,,,21201.0,113.0,11689.0,3760.0,web
,,,,,,,,,20594.0,1282.0,4998.0,6270.0,web
,,,,,,,,,3420.0,0.0,427.0,1431.0,web
,,,,,,,,,5467.0,117.0,605.0,2082.0,web
,,,,,,,,,42.0,0.0,0.0,23.0,mobile
,,,,,,,,,23.0,0.0,2.0,14.0,web
,,,,,,,,,4251.0,772.0,557.0,1263.0,web
,,,,,,,,,2422.0,8.0,222.0,915.0,mobile
,,,,,,,,,70.0,0.0,8.0,32.0,mobile
,,,,,,,,,443.0,0.0,10.0,185.0,mobile
,,,,,,,,,408.0,38.0,100.0,92.0,web
,,,,,,,,,453.0,30.0,86.0,127.0,mobile
,,,,,,,,,4483.0,1001.0,2160.0,429.0,mobile
,,,,,,,,,2483.0,52.0,101.0,1855.0,mobile
,,,,,,,,,35.0,0.0,10.0,17.0,web
,,,,,,,,,1759.0,18.0,510.0,490.0,mobile
,,,,,,,,,55570.0,262.0,6987.0,18733.0,mobile
,,,,,,,,,31.0,0.0,2.0,20.0,web
,,,,,,,,,29422.0,3228.0,3719.0,9147.0,mobile
,,,,,,,,,9426.0,8.0,951.0,3408.0,mobile
,,,,,,,,,11.0,0.0,2.0,3.0,mobile
,,,,,,,,,207.0,0.0,10.0,72.0,mobile
,,,,,,,,,621.0,1.0,7.0,255.0,web
,,,,,,,,,53.0,0.0,0.0,20.0,web
,,,,,,,,,1344.0,67.0,123.0,514.0,web
,,,,,,,,,16097.0,381.0,2434.0,5455.0,mobile
,,,,,,,,,1770.0,12.0,573.0,477.0,mobile
,,,,,,,,,534.0,114.0,40.0,146.0,mobile
,,,,,,,,,30.0,0.0,8.0,15.0,mobile
,,,,,,,,,42.0,0.0,4.0,24.0,web
,,,,,,,,,222.0,0.0,94.0,57.0,web
,,,,,,,,,638.0,41.0,157.0,166.0,web
,,,,,,,,,266.0,0.0,62.0,79.0,mobile
,,,,,,,,,33912.0,485.0,7842.0,11019.0,web
,,,,,,,,,224.0,0.0,86.0,62.0,mobile
,,,,,,,,,1373.0,4.0,603.0,339.0,mobile
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,1899.0,4.0,310.0,667.0,mobile
,,,,,,,,,67.0,0.0,4.0,24.0,mobile
,,,,,,,,,807.0,28.0,253.0,203.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,web
,,,,,,,,,1754.0,0.0,94.0,685.0,mobile
,,,,,,,,,295.0,0.0,2.0,137.0,mobile
,,,,,,,,,47.0,0.0,22.0,9.0,mobile
,,,,,,,,,33.0,0.0,4.0,18.0,web
,,,,,,,,,8105.0,90.0,1532.0,2622.0,mobile
,,,,,,,,,812.0,40.0,68.0,260.0,web
,,,,,,,,,2802.0,54.0,417.0,942.0,mobile
,,,,,,,,,17222.0,10.0,7417.0,3928.0,mobile
,,,,,,,,,8251.0,115.0,3817.0,1439.0,mobile
,,,,,,,,,596.0,2.0,10.0,237.0,mobile
,,,,,,,,,22.0,0.0,4.0,12.0,web
,,,,,,,,,4336.0,20.0,2240.0,861.0,mobile
,,,,,,,,,391.0,15.0,118.0,93.0,mobile
,,,,,,,,,2393.0,0.0,502.0,764.0,mobile
,,,,,,,,,242.0,203.0,0.0,0.0,web
,,,,,,,,,2063.0,98.0,739.0,457.0,mobile
,,,,,,,,,16.0,0.0,0.0,2.0,web
,,,,,,,,,5619.0,991.0,284.0,1996.0,web
,,,,,,,,,10394.0,52.0,2013.0,3312.0,mobile
,,,,,,,,,162.0,56.0,45.0,24.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,web
,,,,,,,,,4196.0,603.0,524.0,1543.0,web
,,,,,,,,,3452.0,112.0,6.0,1103.0,mobile
,,,,,,,,,28.0,0.0,0.0,19.0,mobile
,,,,,,,,,26.0,0.0,6.0,13.0,mobile
,,,,,,,,,3358.0,18.0,666.0,1563.0,web
,,,,,,,,,1283.0,24.0,258.0,378.0,mobile
,,,,,,,,,8343.0,138.0,1474.0,1677.0,mobile
,,,,,,,,,5566.0,60.0,640.0,2004.0,mobile
,,,,,,,,,1869.0,0.0,60.0,729.0,mobile
,,,,,,,,,2624.0,54.0,596.0,771.0,mobile
,,,,,,,,,17860.0,867.0,4981.0,4782.0,mobile
,,,,,,,,,28.0,0.0,2.0,18.0,mobile
,,,,,,,,,2719.0,52.0,457.0,1009.0,mobile
,,,,,,,,,1307.0,0.0,171.0,428.0,mobile
,,,,,,,,,4111.0,38.0,1291.0,1110.0,mobile
,,,,,,,,,22279.0,658.0,2810.0,9146.0,web
,,,,,,,,,1576.0,42.0,407.0,480.0,mobile
,,,,,,,,,42.0,0.0,0.0,25.0,web
,,,,,,,,,1708.0,128.0,196.0,607.0,web
,,,,,,,,,2402.0,45.0,1537.0,373.0,web
,,,,,,,,,245.0,176.0,6.0,12.0,mobile
,,,,,,,,,15307.0,162.0,1087.0,6887.0,mobile
,,,,,,,,,14050.0,491.0,4719.0,3378.0,mobile
,,,,,,,,,48.0,0.0,10.0,29.0,mobile
,,,,,,,,,3417.0,16.0,1063.0,923.0,mobile
,,,,,,,,,45.0,2.0,10.0,17.0,mobile
,,,,,,,,,509.0,114.0,124.0,67.0,mobile
,,,,,,,,,27.0,0.0,6.0,14.0,mobile
,,,,,,,,,218.0,94.0,10.0,24.0,mobile
,,,,,,,,,1917.0,70.0,615.0,471.0,mobile
,,,,,,,,,7106.0,68.0,3700.0,1304.0,mobile
,,,,,,,,,414.0,0.0,6.0,195.0,mobile
,,,,,,,,,12373.0,140.0,428.0,3769.0,web
,,,,,,,,,2061.0,0.0,62.0,805.0,mobile
,,,,,,,,,443.0,0.0,160.0,115.0,mobile
,,,,,,,,,51.0,10.0,0.0,25.0,mobile
,,,,,,,,,29.0,0.0,6.0,16.0,mobile
,,,,,,,,,9.0,0.0,0.0,6.0,mobile
,,,,,,,,,319.0,2.0,120.0,65.0,mobile
,,,,,,,,,1535.0,8.0,349.0,473.0,mobile
,,,,,,,,,44.0,0.0,4.0,16.0,mobile
,,,,,,,,,3169.0,4.0,1457.0,691.0,mobile
,,,,,,,,,2823.0,10.0,948.0,762.0,mobile
,,,,,,,,,1367.0,4.0,172.0,528.0,mobile
,,,,,,,,,4465.0,4.0,2431.0,874.0,web
,,,,,,,,,1765.0,2.0,576.0,520.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,2400.0,4.0,390.0,1082.0,web
,,,,,,,,,1557.0,4.0,754.0,288.0,mobile
,,,,,,,,,1080.0,193.0,346.0,176.0,mobile
,,,,,,,,,3984.0,39.0,34.0,2033.0,web
,,,,,,,,,1959.0,4.0,334.0,782.0,mobile
,,,,,,,,,1743.0,6.0,532.0,502.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,web
,,,,,,,,,5438.0,87.0,1761.0,1378.0,web
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,2842.0,42.0,527.0,796.0,mobile
,,,,,,,,,43.0,0.0,0.0,18.0,web
,,,,,,,,,1438.0,32.0,274.0,452.0,web
,,,,,,,,,30.0,0.0,0.0,20.0,mobile
,,,,,,,,,27.0,0.0,4.0,17.0,mobile
,,,,,,,,,24193.0,642.0,1507.0,8588.0,mobile
,,,,,,,,,3929.0,16.0,743.0,1376.0,web
,,,,,,,,,7694.0,108.0,3221.0,1925.0,mobile
,,,,,,,,,7780.0,158.0,3340.0,1793.0,mobile
,,,,,,,,,6174.0,178.0,1460.0,1661.0,mobile
,,,,,,,,,3988.0,1312.0,903.0,617.0,web
,,,,,,,,,1842.0,18.0,1107.0,252.0,mobile
,,,,,,,,,2014.0,8.0,76.0,858.0,web
,,,,,,,,,30.0,0.0,10.0,13.0,web
,,,,,,,,,29.0,0.0,6.0,15.0,mobile
,,,,,,,,,4833.0,0.0,1529.0,1327.0,mobile
,,,,,,,,,5481.0,16.0,10.0,2174.0,mobile
,,,,,,,,,7362.0,48.0,984.0,2931.0,web
,,,,,,,,,3561.0,10.0,272.0,1313.0,mobile
,,,,,,,,,8455.0,1090.0,3358.0,1457.0,mobile
,,,,,,,,,1064.0,0.0,0.0,518.0,web
,,,,,,,,,578.0,16.0,0.0,217.0,mobile
,,,,,,,,,89.0,10.0,16.0,23.0,mobile
,,,,,,,,,2560.0,68.0,641.0,628.0,mobile
,,,,,,,,,898.0,4.0,171.0,260.0,mobile
,,,,,,,,,33.0,0.0,12.0,14.0,web
,,,,,,,,,1446.0,33.0,351.0,505.0,mobile
,,,,,,,,,1917.0,28.0,555.0,487.0,mobile
,,,,,,,,,9564.0,2.0,26.0,3805.0,mobile
,,,,,,,,,63.0,2.0,14.0,25.0,mobile
,,,,,,,,,658.0,12.0,284.0,164.0,mobile
,,,,,,,,,3188.0,16.0,514.0,1618.0,web
,,,,,,,,,18.0,0.0,0.0,12.0,web
,,,,,,,,,10.0,0.0,0.0,5.0,web
,,,,,,,,,5492.0,70.0,673.0,2289.0,web
,,,,,,,,,3503.0,49.0,394.0,1180.0,web
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,5488.0,776.0,641.0,1683.0,web
,,,,,,,,,16740.0,8.0,1800.0,11555.0,mobile
,,,,,,,,,5497.0,56.0,1556.0,1505.0,mobile
,,,,,,,,,216.0,8.0,67.0,49.0,mobile
,,,,,,,,,17.0,0.0,0.0,10.0,mobile
,,,,,,,,,1561.0,16.0,278.0,604.0,mobile
,,,,,,,,,29592.0,916.0,14516.0,5594.0,web
,,,,,,,,,19.0,0.0,2.0,9.0,mobile
,,,,,,,,,76.0,0.0,4.0,37.0,mobile
,,,,,,,,,227.0,12.0,42.0,86.0,mobile
,,,,,,,,,125.0,0.0,30.0,52.0,web
,,,,,,,,,201.0,20.0,12.0,65.0,mobile
,,,,,,,,,1540.0,0.0,158.0,580.0,web
,,,,,,,,,27610.0,1307.0,7947.0,8126.0,web
,,,,,,,,,80.0,0.0,14.0,40.0,mobile
,,,,,,,,,1946.0,75.0,92.0,759.0,web
,,,,,,,,,764.0,48.0,119.0,230.0,mobile
,,,,,,,,,1483.0,0.0,309.0,580.0,web
,,,,,,,,,2033.0,0.0,1394.0,247.0,mobile
,,,,,,,,,15428.0,92.0,4144.0,4590.0,mobile
,,,,,,,,,5457.0,40.0,786.0,1964.0,mobile
,,,,,,,,,996.0,12.0,232.0,299.0,mobile
,,,,,,,,,269.0,0.0,46.0,102.0,mobile
,,,,,,,,,40.0,0.0,6.0,22.0,mobile
,,,,,,,,,11018.0,58.0,3576.0,2843.0,mobile
,,,,,,,,,10572.0,252.0,5992.0,1851.0,mobile
,,,,,,,,,497.0,4.0,45.0,165.0,mobile
,,,,,,,,,372.0,26.0,70.0,151.0,web
,,,,,,,,,1052.0,8.0,211.0,431.0,web
,,,,,,,,,271.0,0.0,50.0,107.0,mobile
,,,,,,,,,6998.0,301.0,1095.0,2167.0,web
,,,,,,,,,2046.0,6.0,736.0,535.0,mobile
,,,,,,,,,7303.0,94.0,641.0,1836.0,mobile
,,,,,,,,,74.0,0.0,20.0,34.0,web
,,,,,,,,,10649.0,6.0,3403.0,3108.0,mobile
,,,,,,,,,31.0,0.0,4.0,18.0,mobile
,,,,,,,,,557.0,4.0,150.0,171.0,mobile
,,,,,,,,,1531.0,0.0,286.0,692.0,mobile
,,,,,,,,,10028.0,41.0,6314.0,1672.0,web
,,,,,,,,,37721.0,456.0,8369.0,11862.0,mobile
,,,,,,,,,4645.0,664.0,672.0,1203.0,mobile
,,,,,,,,,5.0,2.0,0.0,0.0,web
,,,,,,,,,26053.0,532.0,3819.0,8444.0,web
,,,,,,,,,1089.0,14.0,601.0,178.0,mobile
,,,,,,,,,43936.0,966.0,19463.0,9080.0,web
,,,,,,,,,11.0,0.0,0.0,5.0,web
,,,,,,,,,59465.0,992.0,22700.0,10703.0,web
,,,,,,,,,342.0,2.0,56.0,123.0,mobile
,,,,,,,,,140.0,0.0,42.0,38.0,web
,,,,,,,,,90.0,38.0,8.0,19.0,mobile
,,,,,,,,,547.0,8.0,4.0,248.0,mobile
,,,,,,,,,259.0,4.0,90.0,70.0,mobile
,,,,,,,,,37.0,0.0,0.0,24.0,mobile
,,,,,,,,,1939.0,0.0,675.0,503.0,mobile
,,,,,,,,,2928.0,134.0,515.0,893.0,mobile
,,,,,,,,,922.0,367.0,38.0,190.0,mobile
,,,,,,,,,30.0,0.0,0.0,21.0,mobile
,,,,,,,,,575.0,16.0,340.0,88.0,mobile
,,,,,,,,,447.0,2.0,40.0,179.0,mobile
,,,,,,,,,2045.0,62.0,352.0,587.0,mobile
,,,,,,,,,16650.0,196.0,6234.0,3819.0,mobile
,,,,,,,,,6626.0,2.0,5729.0,358.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,14604.0,54.0,2244.0,4993.0,mobile
,,,,,,,,,3466.0,48.0,379.0,1239.0,mobile
,,,,,,,,,629.0,0.0,204.0,131.0,mobile
,,,,,,,,,469.0,0.0,186.0,119.0,mobile
,,,,,,,,,317.0,0.0,129.0,66.0,mobile
,,,,,,,,,32.0,0.0,2.0,20.0,web
,,,,,,,,,478.0,26.0,126.0,139.0,web
,,,,,,,,,6701.0,10.0,4926.0,748.0,mobile
,,,,,,,,,4620.0,4.0,1078.0,2169.0,web
,,,,,,,,,47.0,0.0,4.0,27.0,mobile
,,,,,,,,,34.0,0.0,0.0,20.0,web
,,,,,,,,,6334.0,2.0,1385.0,1993.0,web
,,,,,,,,,3416.0,86.0,240.0,1286.0,mobile
,,,,,,,,,4171.0,0.0,1346.0,1207.0,mobile
,,,,,,,,,1609.0,1323.0,10.0,34.0,mobile
,,,,,,,,,36.0,0.0,0.0,25.0,mobile
,,,,,,,,,2892.0,456.0,943.0,524.0,mobile
,,,,,,,,,26.0,0.0,2.0,16.0,mobile
,,,,,,,,,6184.0,0.0,966.0,1920.0,mobile
,,,,,,,,,46188.0,233.0,12659.0,13455.0,mobile
,,,,,,,,,10817.0,1224.0,1474.0,4219.0,mobile
,,,,,,,,,33.0,0.0,4.0,19.0,mobile
,,,,,,,,,1125.0,0.0,52.0,471.0,web
,,,,,,,,,2737.0,8.0,651.0,813.0,mobile
,,,,,,,,,67.0,0.0,2.0,33.0,mobile
,,,,,,,,,255.0,0.0,64.0,108.0,web
,,,,,,,,,1788.0,200.0,253.0,354.0,mobile
,,,,,,,,,1520.0,81.0,212.0,516.0,web
,,,,,,,,,5066.0,376.0,1416.0,1193.0,mobile
,,,,,,,,,39.0,0.0,0.0,26.0,mobile
,,,,,,,,,1672.0,24.0,492.0,407.0,mobile
,,,,,,,,,13129.0,502.0,4177.0,3262.0,mobile
,,,,,,,,,44.0,8.0,1.0,20.0,web
,,,,,,,,,8869.0,170.0,4486.0,1456.0,mobile
,,,,,,,,,3390.0,278.0,2181.0,423.0,web
,,,,,,,,,751.0,28.0,141.0,221.0,mobile
,,,,,,,,,785.0,350.0,322.0,33.0,mobile
,,,,,,,,,1419.0,55.0,179.0,467.0,mobile
,,,,,,,,,6251.0,4.0,4203.0,800.0,mobile
,,,,,,,,,38455.0,222.0,24874.0,4537.0,mobile
,,,,,,,,,243.0,4.0,93.0,63.0,mobile
,,,,,,,,,1561.0,14.0,328.0,489.0,mobile
,,,,,,,,,2519.0,34.0,412.0,952.0,web
,,,,,,,,,45.0,0.0,2.0,14.0,mobile
,,,,,,,,,143.0,24.0,24.0,31.0,mobile
,,,,,,,,,2725.0,40.0,273.0,1028.0,mobile
,,,,,,,,,338.0,0.0,14.0,147.0,mobile
,,,,,,,,,48462.0,316.0,8041.0,15053.0,mobile
,,,,,,,,,503.0,0.0,218.0,118.0,web
,,,,,,,,,22.0,0.0,2.0,11.0,web
,,,,,,,,,85.0,0.0,4.0,38.0,mobile
,,,,,,,,,4848.0,442.0,863.0,1109.0,mobile
,,,,,,,,,26.0,0.0,2.0,14.0,web
,,,,,,,,,320.0,8.0,0.0,115.0,mobile
,,,,,,,,,20.0,0.0,0.0,14.0,mobile
,,,,,,,,,19007.0,1056.0,13784.0,1191.0,mobile
,,,,,,,,,163.0,0.0,22.0,49.0,mobile
,,,,,,,,,28159.0,222.0,6605.0,8204.0,mobile
,,,,,,,,,222.0,0.0,25.0,86.0,mobile
,,,,,,,,,1035.0,4.0,52.0,378.0,mobile
,,,,,,,,,7770.0,355.0,552.0,2843.0,web
,,,,,,,,,2791.0,14.0,216.0,1013.0,mobile
,,,,,,,,,35.0,0.0,0.0,18.0,mobile
,,,,,,,,,429.0,0.0,68.0,188.0,web
,,,,,,,,,1487.0,291.0,330.0,253.0,mobile
,,,,,,,,,972.0,222.0,118.0,209.0,web
,,,,,,,,,14239.0,40.0,8943.0,2205.0,mobile
,,,,,,,,,195.0,0.0,12.0,107.0,web
,,,,,,,,,5133.0,58.0,711.0,2311.0,web
,,,,,,,,,3558.0,34.0,1452.0,1157.0,mobile
,,,,,,,,,14742.0,459.0,1521.0,5584.0,web
,,,,,,,,,1040.0,34.0,220.0,314.0,mobile
,,,,,,,,,5126.0,61.0,1050.0,1866.0,web
,,,,,,,,,1378.0,8.0,397.0,378.0,mobile
,,,,,,,,,3029.0,30.0,1292.0,705.0,mobile
,,,,,,,,,37.0,0.0,6.0,21.0,web
,,,,,,,,,26.0,0.0,0.0,17.0,mobile
,,,,,,,,,23.0,0.0,4.0,13.0,web
,,,,,,,,,25.0,0.0,0.0,14.0,mobile
,,,,,,,,,35031.0,338.0,2701.0,14535.0,web
,,,,,,,,,63.0,6.0,0.0,25.0,web
,,,,,,,,,29.0,0.0,4.0,17.0,mobile
,,,,,,,,,9436.0,118.0,3411.0,2337.0,mobile
,,,,,,,,,755.0,0.0,4.0,312.0,mobile
,,,,,,,,,3401.0,28.0,501.0,1456.0,web
,,,,,,,,,134.0,0.0,36.0,45.0,mobile
,,,,,,,,,139.0,0.0,18.0,55.0,mobile
,,,,,,,,,15.0,0.0,0.0,8.0,mobile
,,,,,,,,,958.0,112.0,522.0,109.0,mobile
,,,,,,,,,107.0,0.0,38.0,34.0,mobile
,,,,,,,,,22.0,0.0,0.0,15.0,mobile
,,,,,,,,,3185.0,323.0,517.0,989.0,mobile
,,,,,,,,,1635.0,100.0,312.0,634.0,web
,,,,,,,,,5187.0,14.0,1574.0,1443.0,mobile
,,,,,,,,,64.0,0.0,16.0,26.0,mobile
,,,,,,,,,52.0,0.0,0.0,28.0,mobile
,,,,,,,,,348.0,0.0,20.0,143.0,mobile
,,,,,,,,,7094.0,84.0,224.0,3229.0,web
,,,,,,,,,4592.0,0.0,1233.0,1582.0,web
,,,,,,,,,1866.0,12.0,481.0,648.0,mobile
,,,,,,,,,2206.0,180.0,166.0,858.0,web
,,,,,,,,,641.0,0.0,20.0,250.0,web
,,,,,,,,,1670.0,202.0,145.0,456.0,web
,,,,,,,,,35.0,0.0,4.0,20.0,web
,,,,,,,,,669.0,26.0,48.0,254.0,mobile
,,,,,,,,,32.0,0.0,8.0,15.0,mobile
,,,,,,,,,405.0,148.0,46.0,63.0,mobile
,,,,,,,,,38.0,22.0,0.0,6.0,web
,,,,,,,,,241.0,4.0,26.0,92.0,web
,,,,,,,,,1111.0,0.0,53.0,414.0,mobile
,,,,,,,,,7968.0,60.0,1724.0,2297.0,web
,,,,,,,,,3745.0,376.0,466.0,1368.0,mobile
,,,,,,,,,297.0,0.0,8.0,117.0,mobile
,,,,,,,,,24.0,0.0,2.0,15.0,mobile
,,,,,,,,,9865.0,0.0,2105.0,4304.0,web
,,,,,,,,,4451.0,22.0,221.0,2420.0,web
,,,,,,,,,1258.0,0.0,2.0,1124.0,mobile
,,,,,,,,,23034.0,4.0,18822.0,1503.0,mobile
,,,,,,,,,412.0,0.0,10.0,146.0,mobile
,,,,,,,,,50.0,0.0,8.0,24.0,mobile
,,,,,,,,,6864.0,68.0,5137.0,590.0,mobile
,,,,,,,,,6052.0,321.0,1427.0,1532.0,mobile
,,,,,,,,,8306.0,228.0,2443.0,2308.0,mobile
,,,,,,,,,32.0,0.0,6.0,16.0,mobile
,,,,,,,,,11403.0,4.0,8240.0,1421.0,mobile
,,,,,,,,,10973.0,642.0,1518.0,3145.0,mobile
,,,,,,,,,19.0,0.0,0.0,13.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,3722.0,148.0,96.0,1507.0,web
,,,,,,,,,1040.0,42.0,90.0,368.0,mobile
,,,,,,,,,763.0,16.0,70.0,412.0,web
,,,,,,,,,5657.0,10.0,561.0,2244.0,web
,,,,,,,,,1277.0,4.0,230.0,402.0,mobile
,,,,,,,,,26.0,0.0,0.0,14.0,mobile
,,,,,,,,,40871.0,840.0,10960.0,10829.0,mobile
,,,,,,,,,21609.0,357.0,355.0,4769.0,web
,,,,,,,,,112.0,32.0,20.0,28.0,web
,,,,,,,,,5296.0,131.0,1868.0,1298.0,mobile
,,,,,,,,,139.0,0.0,44.0,51.0,mobile
,,,,,,,,,15876.0,16.0,4934.0,5187.0,mobile
,,,,,,,,,947.0,2.0,346.0,258.0,mobile
,,,,,,,,,884.0,44.0,187.0,189.0,mobile
,,,,,,,,,11359.0,229.0,5601.0,2125.0,mobile
,,,,,,,,,279.0,16.0,115.0,56.0,mobile
,,,,,,,,,685.0,4.0,40.0,248.0,mobile
,,,,,,,,,48.0,0.0,16.0,20.0,mobile
,,,,,,,,,300.0,14.0,74.0,83.0,web
,,,,,,,,,3.0,0.0,0.0,2.0,web
,,,,,,,,,1223.0,27.0,157.0,376.0,mobile
,,,,,,,,,26.0,0.0,6.0,13.0,mobile
,,,,,,,,,2638.0,34.0,462.0,908.0,mobile
,,,,,,,,,6321.0,324.0,1983.0,1361.0,mobile
,,,,,,,,,50.0,0.0,0.0,22.0,web
,,,,,,,,,24502.0,0.0,12201.0,5832.0,mobile
,,,,,,,,,111.0,0.0,8.0,52.0,mobile
,,,,,,,,,748.0,0.0,78.0,292.0,mobile
,,,,,,,,,3272.0,181.0,825.0,886.0,mobile
,,,,,,,,,9135.0,1221.0,2067.0,2029.0,web
,,,,,,,,,1138.0,29.0,292.0,288.0,web
,,,,,,,,,7279.0,386.0,30.0,2707.0,mobile
,,,,,,,,,500.0,4.0,36.0,191.0,mobile
,,,,,,,,,164.0,0.0,42.0,54.0,mobile
,,,,,,,,,8614.0,28.0,551.0,3751.0,mobile
,,,,,,,,,1937.0,210.0,532.0,421.0,web
,,,,,,,,,22.0,0.0,2.0,16.0,mobile
,,,,,,,,,320.0,0.0,66.0,123.0,web
,,,,,,,,,3722.0,133.0,561.0,1125.0,mobile
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,3133.0,0.0,210.0,1249.0,mobile
,,,,,,,,,461.0,6.0,80.0,113.0,web
,,,,,,,,,264.0,0.0,64.0,58.0,mobile
,,,,,,,,,9744.0,49.0,1802.0,3231.0,mobile
,,,,,,,,,34.0,0.0,8.0,16.0,mobile
,,,,,,,,,4385.0,8.0,314.0,1726.0,mobile
,,,,,,,,,35.0,0.0,4.0,15.0,mobile
,,,,,,,,,63.0,2.0,0.0,31.0,mobile
,,,,,,,,,405.0,58.0,85.0,97.0,mobile
,,,,,,,,,204.0,42.0,36.0,49.0,web
,,,,,,,,,1490.0,0.0,52.0,728.0,web
,,,,,,,,,372.0,10.0,6.0,148.0,mobile
,,,,,,,,,1515.0,0.0,630.0,320.0,mobile
,,,,,,,,,1104.0,160.0,168.0,312.0,mobile
,,,,,,,,,2560.0,26.0,434.0,747.0,web
,,,,,,,,,36.0,0.0,10.0,18.0,web
,,,,,,,,,42.0,0.0,6.0,25.0,mobile
,,,,,,,,,46.0,2.0,10.0,23.0,mobile
,,,,,,,,,184.0,0.0,42.0,60.0,mobile
,,,,,,,,,51.0,0.0,6.0,23.0,mobile
,,,,,,,,,2293.0,14.0,181.0,892.0,mobile
,,,,,,,,,362.0,0.0,40.0,119.0,mobile
,,,,,,,,,2112.0,70.0,204.0,677.0,mobile
,,,,,,,,,457.0,0.0,40.0,186.0,mobile
,,,,,,,,,3084.0,249.0,106.0,1364.0,web
,,,,,,,,,157.0,0.0,26.0,55.0,mobile
,,,,,,,,,1263.0,88.0,58.0,446.0,mobile
